system1Id,documentId,system2Id,system1rank,segmentId,trglang,srcIndex,system2rank,system1Number,srclang,judgeID,system2Number
UFC,-1,RAC,2,118,-1,118,2,-1,-1,annotator08,-1
UFC,-1,UMC,2,118,-1,118,2,-1,-1,annotator08,-1
IITB,-1,CAMB,2,118,-1,118,1,-1,-1,annotator08,-1
INPUT,-1,CAMB,2,118,-1,118,1,-1,-1,annotator08,-1
PKU,-1,CAMB,2,118,-1,118,1,-1,-1,annotator08,-1
SJTU,-1,CAMB,2,118,-1,118,1,-1,-1,annotator08,-1
UFC,-1,CAMB,2,118,-1,118,1,-1,-1,annotator08,-1
IITB,-1,NTHU,2,118,-1,118,2,-1,-1,annotator08,-1
INPUT,-1,NTHU,2,118,-1,118,2,-1,-1,annotator08,-1
PKU,-1,NTHU,2,118,-1,118,2,-1,-1,annotator08,-1
SJTU,-1,NTHU,2,118,-1,118,2,-1,-1,annotator08,-1
UFC,-1,NTHU,2,118,-1,118,2,-1,-1,annotator08,-1
POST,-1,CUUI,2,118,-1,118,2,-1,-1,annotator08,-1
POST,-1,IPN,2,118,-1,118,2,-1,-1,annotator08,-1
POST,-1,RAC,2,118,-1,118,2,-1,-1,annotator08,-1
POST,-1,UMC,2,118,-1,118,2,-1,-1,annotator08,-1
POST,-1,CAMB,2,118,-1,118,1,-1,-1,annotator08,-1
POST,-1,NTHU,2,118,-1,118,2,-1,-1,annotator08,-1
CUUI,-1,CAMB,2,118,-1,118,1,-1,-1,annotator08,-1
IPN,-1,CAMB,2,118,-1,118,1,-1,-1,annotator08,-1
RAC,-1,CAMB,2,118,-1,118,1,-1,-1,annotator08,-1
UMC,-1,CAMB,2,118,-1,118,1,-1,-1,annotator08,-1
CUUI,-1,NTHU,2,118,-1,118,2,-1,-1,annotator08,-1
IPN,-1,NTHU,2,118,-1,118,2,-1,-1,annotator08,-1
RAC,-1,NTHU,2,118,-1,118,2,-1,-1,annotator08,-1
UMC,-1,NTHU,2,118,-1,118,2,-1,-1,annotator08,-1
CAMB,-1,NTHU,1,118,-1,118,2,-1,-1,annotator08,-1
CAMB,-1,UMC,3,119,-1,119,4,-1,-1,annotator08,-1
CAMB,-1,RAC,3,119,-1,119,3,-1,-1,annotator08,-1
CAMB,-1,CUUI,3,119,-1,119,4,-1,-1,annotator08,-1
CAMB,-1,PKU,3,119,-1,119,3,-1,-1,annotator08,-1
UMC,-1,RAC,4,119,-1,119,3,-1,-1,annotator08,-1
UMC,-1,CUUI,4,119,-1,119,4,-1,-1,annotator08,-1
UMC,-1,PKU,4,119,-1,119,3,-1,-1,annotator08,-1
RAC,-1,CUUI,3,119,-1,119,4,-1,-1,annotator08,-1
RAC,-1,PKU,3,119,-1,119,3,-1,-1,annotator08,-1
CUUI,-1,PKU,4,119,-1,119,3,-1,-1,annotator08,-1
INPUT,-1,POST,3,120,-1,120,3,-1,-1,annotator08,-1
IPN,-1,POST,3,120,-1,120,3,-1,-1,annotator08,-1
NTHU,-1,POST,3,120,-1,120,3,-1,-1,annotator08,-1
UFC,-1,POST,3,120,-1,120,3,-1,-1,annotator08,-1
INPUT,-1,AMU,3,120,-1,120,2,-1,-1,annotator08,-1
IPN,-1,AMU,3,120,-1,120,2,-1,-1,annotator08,-1
NTHU,-1,AMU,3,120,-1,120,2,-1,-1,annotator08,-1
UFC,-1,AMU,3,120,-1,120,2,-1,-1,annotator08,-1
INPUT,-1,SJTU,3,120,-1,120,3,-1,-1,annotator08,-1
IPN,-1,SJTU,3,120,-1,120,3,-1,-1,annotator08,-1
NTHU,-1,SJTU,3,120,-1,120,3,-1,-1,annotator08,-1
UFC,-1,SJTU,3,120,-1,120,3,-1,-1,annotator08,-1
INPUT,-1,UMC,3,120,-1,120,3,-1,-1,annotator08,-1
IPN,-1,UMC,3,120,-1,120,3,-1,-1,annotator08,-1
NTHU,-1,UMC,3,120,-1,120,3,-1,-1,annotator08,-1
UFC,-1,UMC,3,120,-1,120,3,-1,-1,annotator08,-1
POST,-1,AMU,3,120,-1,120,2,-1,-1,annotator08,-1
POST,-1,SJTU,3,120,-1,120,3,-1,-1,annotator08,-1
POST,-1,UMC,3,120,-1,120,3,-1,-1,annotator08,-1
AMU,-1,SJTU,2,120,-1,120,3,-1,-1,annotator08,-1
AMU,-1,UMC,2,120,-1,120,3,-1,-1,annotator08,-1
SJTU,-1,UMC,3,120,-1,120,3,-1,-1,annotator08,-1
AMU,-1,NTHU,2,121,-1,121,3,-1,-1,annotator08,-1
IITB,-1,NTHU,2,121,-1,121,3,-1,-1,annotator08,-1
INPUT,-1,NTHU,2,121,-1,121,3,-1,-1,annotator08,-1
UFC,-1,NTHU,2,121,-1,121,3,-1,-1,annotator08,-1
AMU,-1,IPN,2,121,-1,121,3,-1,-1,annotator08,-1
IITB,-1,IPN,2,121,-1,121,3,-1,-1,annotator08,-1
INPUT,-1,IPN,2,121,-1,121,3,-1,-1,annotator08,-1
UFC,-1,IPN,2,121,-1,121,3,-1,-1,annotator08,-1
AMU,-1,UMC,2,121,-1,121,2,-1,-1,annotator08,-1
IITB,-1,UMC,2,121,-1,121,2,-1,-1,annotator08,-1
INPUT,-1,UMC,2,121,-1,121,2,-1,-1,annotator08,-1
UFC,-1,UMC,2,121,-1,121,2,-1,-1,annotator08,-1
AMU,-1,PKU,2,121,-1,121,2,-1,-1,annotator08,-1
IITB,-1,PKU,2,121,-1,121,2,-1,-1,annotator08,-1
INPUT,-1,PKU,2,121,-1,121,2,-1,-1,annotator08,-1
UFC,-1,PKU,2,121,-1,121,2,-1,-1,annotator08,-1
NTHU,-1,IPN,3,121,-1,121,3,-1,-1,annotator08,-1
NTHU,-1,UMC,3,121,-1,121,2,-1,-1,annotator08,-1
NTHU,-1,PKU,3,121,-1,121,2,-1,-1,annotator08,-1
IPN,-1,UMC,3,121,-1,121,2,-1,-1,annotator08,-1
IPN,-1,PKU,3,121,-1,121,2,-1,-1,annotator08,-1
UMC,-1,PKU,2,121,-1,121,2,-1,-1,annotator08,-1
RAC,-1,AMU,1,122,-1,122,1,-1,-1,annotator08,-1
RAC,-1,CAMB,1,122,-1,122,1,-1,-1,annotator08,-1
RAC,-1,IITB,1,122,-1,122,1,-1,-1,annotator08,-1
RAC,-1,INPUT,1,122,-1,122,1,-1,-1,annotator08,-1
RAC,-1,SJTU,1,122,-1,122,1,-1,-1,annotator08,-1
RAC,-1,UFC,1,122,-1,122,1,-1,-1,annotator08,-1
RAC,-1,POST,1,122,-1,122,3,-1,-1,annotator08,-1
RAC,-1,UMC,1,122,-1,122,3,-1,-1,annotator08,-1
RAC,-1,PKU,1,122,-1,122,4,-1,-1,annotator08,-1
AMU,-1,POST,1,122,-1,122,3,-1,-1,annotator08,-1
CAMB,-1,POST,1,122,-1,122,3,-1,-1,annotator08,-1
IITB,-1,POST,1,122,-1,122,3,-1,-1,annotator08,-1
INPUT,-1,POST,1,122,-1,122,3,-1,-1,annotator08,-1
SJTU,-1,POST,1,122,-1,122,3,-1,-1,annotator08,-1
UFC,-1,POST,1,122,-1,122,3,-1,-1,annotator08,-1
AMU,-1,UMC,1,122,-1,122,3,-1,-1,annotator08,-1
CAMB,-1,UMC,1,122,-1,122,3,-1,-1,annotator08,-1
IITB,-1,UMC,1,122,-1,122,3,-1,-1,annotator08,-1
INPUT,-1,UMC,1,122,-1,122,3,-1,-1,annotator08,-1
SJTU,-1,UMC,1,122,-1,122,3,-1,-1,annotator08,-1
UFC,-1,UMC,1,122,-1,122,3,-1,-1,annotator08,-1
AMU,-1,PKU,1,122,-1,122,4,-1,-1,annotator08,-1
CAMB,-1,PKU,1,122,-1,122,4,-1,-1,annotator08,-1
IITB,-1,PKU,1,122,-1,122,4,-1,-1,annotator08,-1
INPUT,-1,PKU,1,122,-1,122,4,-1,-1,annotator08,-1
SJTU,-1,PKU,1,122,-1,122,4,-1,-1,annotator08,-1
UFC,-1,PKU,1,122,-1,122,4,-1,-1,annotator08,-1
POST,-1,UMC,3,122,-1,122,3,-1,-1,annotator08,-1
POST,-1,PKU,3,122,-1,122,4,-1,-1,annotator08,-1
UMC,-1,PKU,3,122,-1,122,4,-1,-1,annotator08,-1
IITB,-1,CAMB,1,123,-1,123,1,-1,-1,annotator08,-1
INPUT,-1,CAMB,1,123,-1,123,1,-1,-1,annotator08,-1
IPN,-1,CAMB,1,123,-1,123,1,-1,-1,annotator08,-1
PKU,-1,CAMB,1,123,-1,123,1,-1,-1,annotator08,-1
UFC,-1,CAMB,1,123,-1,123,1,-1,-1,annotator08,-1
UMC,-1,CAMB,1,123,-1,123,1,-1,-1,annotator08,-1
IITB,-1,CUUI,1,123,-1,123,1,-1,-1,annotator08,-1
IITB,-1,NTHU,1,123,-1,123,1,-1,-1,annotator08,-1
IITB,-1,POST,1,123,-1,123,1,-1,-1,annotator08,-1
IITB,-1,SJTU,1,123,-1,123,1,-1,-1,annotator08,-1
INPUT,-1,CUUI,1,123,-1,123,1,-1,-1,annotator08,-1
INPUT,-1,NTHU,1,123,-1,123,1,-1,-1,annotator08,-1
INPUT,-1,POST,1,123,-1,123,1,-1,-1,annotator08,-1
INPUT,-1,SJTU,1,123,-1,123,1,-1,-1,annotator08,-1
IPN,-1,CUUI,1,123,-1,123,1,-1,-1,annotator08,-1
IPN,-1,NTHU,1,123,-1,123,1,-1,-1,annotator08,-1
IPN,-1,POST,1,123,-1,123,1,-1,-1,annotator08,-1
IPN,-1,SJTU,1,123,-1,123,1,-1,-1,annotator08,-1
PKU,-1,CUUI,1,123,-1,123,1,-1,-1,annotator08,-1
PKU,-1,NTHU,1,123,-1,123,1,-1,-1,annotator08,-1
PKU,-1,POST,1,123,-1,123,1,-1,-1,annotator08,-1
PKU,-1,SJTU,1,123,-1,123,1,-1,-1,annotator08,-1
UFC,-1,CUUI,1,123,-1,123,1,-1,-1,annotator08,-1
UFC,-1,NTHU,1,123,-1,123,1,-1,-1,annotator08,-1
UFC,-1,POST,1,123,-1,123,1,-1,-1,annotator08,-1
UFC,-1,SJTU,1,123,-1,123,1,-1,-1,annotator08,-1
UMC,-1,CUUI,1,123,-1,123,1,-1,-1,annotator08,-1
UMC,-1,NTHU,1,123,-1,123,1,-1,-1,annotator08,-1
UMC,-1,POST,1,123,-1,123,1,-1,-1,annotator08,-1
UMC,-1,SJTU,1,123,-1,123,1,-1,-1,annotator08,-1
IITB,-1,AMU,1,123,-1,123,1,-1,-1,annotator08,-1
INPUT,-1,AMU,1,123,-1,123,1,-1,-1,annotator08,-1
IPN,-1,AMU,1,123,-1,123,1,-1,-1,annotator08,-1
PKU,-1,AMU,1,123,-1,123,1,-1,-1,annotator08,-1
UFC,-1,AMU,1,123,-1,123,1,-1,-1,annotator08,-1
UMC,-1,AMU,1,123,-1,123,1,-1,-1,annotator08,-1
IITB,-1,RAC,1,123,-1,123,3,-1,-1,annotator08,-1
INPUT,-1,RAC,1,123,-1,123,3,-1,-1,annotator08,-1
IPN,-1,RAC,1,123,-1,123,3,-1,-1,annotator08,-1
PKU,-1,RAC,1,123,-1,123,3,-1,-1,annotator08,-1
UFC,-1,RAC,1,123,-1,123,3,-1,-1,annotator08,-1
UMC,-1,RAC,1,123,-1,123,3,-1,-1,annotator08,-1
CAMB,-1,CUUI,1,123,-1,123,1,-1,-1,annotator08,-1
CAMB,-1,NTHU,1,123,-1,123,1,-1,-1,annotator08,-1
CAMB,-1,POST,1,123,-1,123,1,-1,-1,annotator08,-1
CAMB,-1,SJTU,1,123,-1,123,1,-1,-1,annotator08,-1
CAMB,-1,AMU,1,123,-1,123,1,-1,-1,annotator08,-1
CAMB,-1,RAC,1,123,-1,123,3,-1,-1,annotator08,-1
CUUI,-1,AMU,1,123,-1,123,1,-1,-1,annotator08,-1
NTHU,-1,AMU,1,123,-1,123,1,-1,-1,annotator08,-1
POST,-1,AMU,1,123,-1,123,1,-1,-1,annotator08,-1
SJTU,-1,AMU,1,123,-1,123,1,-1,-1,annotator08,-1
CUUI,-1,RAC,1,123,-1,123,3,-1,-1,annotator08,-1
NTHU,-1,RAC,1,123,-1,123,3,-1,-1,annotator08,-1
POST,-1,RAC,1,123,-1,123,3,-1,-1,annotator08,-1
SJTU,-1,RAC,1,123,-1,123,3,-1,-1,annotator08,-1
AMU,-1,RAC,1,123,-1,123,3,-1,-1,annotator08,-1
SJTU,-1,CUUI,2,124,-1,124,2,-1,-1,annotator08,-1
SJTU,-1,IPN,2,124,-1,124,2,-1,-1,annotator08,-1
SJTU,-1,RAC,2,124,-1,124,2,-1,-1,annotator08,-1
SJTU,-1,IITB,2,124,-1,124,3,-1,-1,annotator08,-1
SJTU,-1,INPUT,2,124,-1,124,3,-1,-1,annotator08,-1
SJTU,-1,UFC,2,124,-1,124,3,-1,-1,annotator08,-1
CUUI,-1,IPN,2,124,-1,124,2,-1,-1,annotator08,-1
CUUI,-1,RAC,2,124,-1,124,2,-1,-1,annotator08,-1
CUUI,-1,IITB,2,124,-1,124,3,-1,-1,annotator08,-1
CUUI,-1,INPUT,2,124,-1,124,3,-1,-1,annotator08,-1
CUUI,-1,UFC,2,124,-1,124,3,-1,-1,annotator08,-1
IPN,-1,RAC,2,124,-1,124,2,-1,-1,annotator08,-1
IPN,-1,IITB,2,124,-1,124,3,-1,-1,annotator08,-1
IPN,-1,INPUT,2,124,-1,124,3,-1,-1,annotator08,-1
IPN,-1,UFC,2,124,-1,124,3,-1,-1,annotator08,-1
RAC,-1,IITB,2,124,-1,124,3,-1,-1,annotator08,-1
RAC,-1,INPUT,2,124,-1,124,3,-1,-1,annotator08,-1
RAC,-1,UFC,2,124,-1,124,3,-1,-1,annotator08,-1
CAMB,-1,POST,2,125,-1,125,1,-1,-1,annotator08,-1
CAMB,-1,IPN,2,125,-1,125,2,-1,-1,annotator08,-1
CAMB,-1,SJTU,2,125,-1,125,2,-1,-1,annotator08,-1
CAMB,-1,RAC,2,125,-1,125,2,-1,-1,annotator08,-1
CAMB,-1,NTHU,2,125,-1,125,2,-1,-1,annotator08,-1
POST,-1,IPN,1,125,-1,125,2,-1,-1,annotator08,-1
POST,-1,SJTU,1,125,-1,125,2,-1,-1,annotator08,-1
POST,-1,RAC,1,125,-1,125,2,-1,-1,annotator08,-1
POST,-1,NTHU,1,125,-1,125,2,-1,-1,annotator08,-1
IPN,-1,RAC,2,125,-1,125,2,-1,-1,annotator08,-1
SJTU,-1,RAC,2,125,-1,125,2,-1,-1,annotator08,-1
IPN,-1,NTHU,2,125,-1,125,2,-1,-1,annotator08,-1
SJTU,-1,NTHU,2,125,-1,125,2,-1,-1,annotator08,-1
RAC,-1,NTHU,2,125,-1,125,2,-1,-1,annotator08,-1
SJTU,-1,AMU,3,126,-1,126,3,-1,-1,annotator08,-1
SJTU,-1,CAMB,3,126,-1,126,3,-1,-1,annotator08,-1
SJTU,-1,CUUI,3,126,-1,126,3,-1,-1,annotator08,-1
SJTU,-1,NTHU,3,126,-1,126,3,-1,-1,annotator08,-1
SJTU,-1,POST,3,126,-1,126,3,-1,-1,annotator08,-1
SJTU,-1,UMC,3,126,-1,126,3,-1,-1,annotator08,-1
SJTU,-1,IITB,3,126,-1,126,4,-1,-1,annotator08,-1
SJTU,-1,INPUT,3,126,-1,126,4,-1,-1,annotator08,-1
SJTU,-1,UFC,3,126,-1,126,4,-1,-1,annotator08,-1
SJTU,-1,PKU,3,126,-1,126,4,-1,-1,annotator08,-1
AMU,-1,CUUI,3,126,-1,126,3,-1,-1,annotator08,-1
AMU,-1,NTHU,3,126,-1,126,3,-1,-1,annotator08,-1
AMU,-1,POST,3,126,-1,126,3,-1,-1,annotator08,-1
AMU,-1,UMC,3,126,-1,126,3,-1,-1,annotator08,-1
CAMB,-1,CUUI,3,126,-1,126,3,-1,-1,annotator08,-1
CAMB,-1,NTHU,3,126,-1,126,3,-1,-1,annotator08,-1
CAMB,-1,POST,3,126,-1,126,3,-1,-1,annotator08,-1
CAMB,-1,UMC,3,126,-1,126,3,-1,-1,annotator08,-1
AMU,-1,IITB,3,126,-1,126,4,-1,-1,annotator08,-1
AMU,-1,INPUT,3,126,-1,126,4,-1,-1,annotator08,-1
AMU,-1,UFC,3,126,-1,126,4,-1,-1,annotator08,-1
CAMB,-1,IITB,3,126,-1,126,4,-1,-1,annotator08,-1
CAMB,-1,INPUT,3,126,-1,126,4,-1,-1,annotator08,-1
CAMB,-1,UFC,3,126,-1,126,4,-1,-1,annotator08,-1
AMU,-1,PKU,3,126,-1,126,4,-1,-1,annotator08,-1
CAMB,-1,PKU,3,126,-1,126,4,-1,-1,annotator08,-1
CUUI,-1,IITB,3,126,-1,126,4,-1,-1,annotator08,-1
CUUI,-1,INPUT,3,126,-1,126,4,-1,-1,annotator08,-1
CUUI,-1,UFC,3,126,-1,126,4,-1,-1,annotator08,-1
NTHU,-1,IITB,3,126,-1,126,4,-1,-1,annotator08,-1
NTHU,-1,INPUT,3,126,-1,126,4,-1,-1,annotator08,-1
NTHU,-1,UFC,3,126,-1,126,4,-1,-1,annotator08,-1
POST,-1,IITB,3,126,-1,126,4,-1,-1,annotator08,-1
POST,-1,INPUT,3,126,-1,126,4,-1,-1,annotator08,-1
POST,-1,UFC,3,126,-1,126,4,-1,-1,annotator08,-1
UMC,-1,IITB,3,126,-1,126,4,-1,-1,annotator08,-1
UMC,-1,INPUT,3,126,-1,126,4,-1,-1,annotator08,-1
UMC,-1,UFC,3,126,-1,126,4,-1,-1,annotator08,-1
CUUI,-1,PKU,3,126,-1,126,4,-1,-1,annotator08,-1
NTHU,-1,PKU,3,126,-1,126,4,-1,-1,annotator08,-1
POST,-1,PKU,3,126,-1,126,4,-1,-1,annotator08,-1
UMC,-1,PKU,3,126,-1,126,4,-1,-1,annotator08,-1
IITB,-1,PKU,4,126,-1,126,4,-1,-1,annotator08,-1
INPUT,-1,PKU,4,126,-1,126,4,-1,-1,annotator08,-1
UFC,-1,PKU,4,126,-1,126,4,-1,-1,annotator08,-1
CAMB,-1,IPN,2,127,-1,127,3,-1,-1,annotator08,-1
CAMB,-1,AMU,2,127,-1,127,2,-1,-1,annotator08,-1
CAMB,-1,CUUI,2,127,-1,127,1,-1,-1,annotator08,-1
CAMB,-1,POST,2,127,-1,127,1,-1,-1,annotator08,-1
CAMB,-1,SJTU,2,127,-1,127,1,-1,-1,annotator08,-1
CAMB,-1,UMC,2,127,-1,127,1,-1,-1,annotator08,-1
CAMB,-1,NTHU,2,127,-1,127,3,-1,-1,annotator08,-1
IPN,-1,AMU,3,127,-1,127,2,-1,-1,annotator08,-1
IPN,-1,CUUI,3,127,-1,127,1,-1,-1,annotator08,-1
IPN,-1,POST,3,127,-1,127,1,-1,-1,annotator08,-1
IPN,-1,SJTU,3,127,-1,127,1,-1,-1,annotator08,-1
IPN,-1,UMC,3,127,-1,127,1,-1,-1,annotator08,-1
IPN,-1,NTHU,3,127,-1,127,3,-1,-1,annotator08,-1
AMU,-1,CUUI,2,127,-1,127,1,-1,-1,annotator08,-1
AMU,-1,POST,2,127,-1,127,1,-1,-1,annotator08,-1
AMU,-1,SJTU,2,127,-1,127,1,-1,-1,annotator08,-1
AMU,-1,UMC,2,127,-1,127,1,-1,-1,annotator08,-1
AMU,-1,NTHU,2,127,-1,127,3,-1,-1,annotator08,-1
CUUI,-1,NTHU,1,127,-1,127,3,-1,-1,annotator08,-1
POST,-1,NTHU,1,127,-1,127,3,-1,-1,annotator08,-1
SJTU,-1,NTHU,1,127,-1,127,3,-1,-1,annotator08,-1
UMC,-1,NTHU,1,127,-1,127,3,-1,-1,annotator08,-1
NTHU,-1,PKU,4,128,-1,128,4,-1,-1,annotator08,-1
NTHU,-1,CUUI,4,128,-1,128,4,-1,-1,annotator08,-1
NTHU,-1,POST,4,128,-1,128,4,-1,-1,annotator08,-1
NTHU,-1,UMC,4,128,-1,128,4,-1,-1,annotator08,-1
NTHU,-1,RAC,4,128,-1,128,4,-1,-1,annotator08,-1
NTHU,-1,AMU,4,128,-1,128,4,-1,-1,annotator08,-1
NTHU,-1,IITB,4,128,-1,128,4,-1,-1,annotator08,-1
NTHU,-1,INPUT,4,128,-1,128,4,-1,-1,annotator08,-1
NTHU,-1,IPN,4,128,-1,128,4,-1,-1,annotator08,-1
NTHU,-1,SJTU,4,128,-1,128,4,-1,-1,annotator08,-1
NTHU,-1,UFC,4,128,-1,128,4,-1,-1,annotator08,-1
PKU,-1,CUUI,4,128,-1,128,4,-1,-1,annotator08,-1
PKU,-1,POST,4,128,-1,128,4,-1,-1,annotator08,-1
PKU,-1,UMC,4,128,-1,128,4,-1,-1,annotator08,-1
PKU,-1,RAC,4,128,-1,128,4,-1,-1,annotator08,-1
PKU,-1,AMU,4,128,-1,128,4,-1,-1,annotator08,-1
PKU,-1,IITB,4,128,-1,128,4,-1,-1,annotator08,-1
PKU,-1,INPUT,4,128,-1,128,4,-1,-1,annotator08,-1
PKU,-1,IPN,4,128,-1,128,4,-1,-1,annotator08,-1
PKU,-1,SJTU,4,128,-1,128,4,-1,-1,annotator08,-1
PKU,-1,UFC,4,128,-1,128,4,-1,-1,annotator08,-1
CUUI,-1,RAC,4,128,-1,128,4,-1,-1,annotator08,-1
POST,-1,RAC,4,128,-1,128,4,-1,-1,annotator08,-1
UMC,-1,RAC,4,128,-1,128,4,-1,-1,annotator08,-1
CUUI,-1,AMU,4,128,-1,128,4,-1,-1,annotator08,-1
CUUI,-1,IITB,4,128,-1,128,4,-1,-1,annotator08,-1
CUUI,-1,INPUT,4,128,-1,128,4,-1,-1,annotator08,-1
CUUI,-1,IPN,4,128,-1,128,4,-1,-1,annotator08,-1
CUUI,-1,SJTU,4,128,-1,128,4,-1,-1,annotator08,-1
CUUI,-1,UFC,4,128,-1,128,4,-1,-1,annotator08,-1
POST,-1,AMU,4,128,-1,128,4,-1,-1,annotator08,-1
POST,-1,IITB,4,128,-1,128,4,-1,-1,annotator08,-1
POST,-1,INPUT,4,128,-1,128,4,-1,-1,annotator08,-1
POST,-1,IPN,4,128,-1,128,4,-1,-1,annotator08,-1
POST,-1,SJTU,4,128,-1,128,4,-1,-1,annotator08,-1
POST,-1,UFC,4,128,-1,128,4,-1,-1,annotator08,-1
UMC,-1,AMU,4,128,-1,128,4,-1,-1,annotator08,-1
UMC,-1,IITB,4,128,-1,128,4,-1,-1,annotator08,-1
UMC,-1,INPUT,4,128,-1,128,4,-1,-1,annotator08,-1
UMC,-1,IPN,4,128,-1,128,4,-1,-1,annotator08,-1
UMC,-1,SJTU,4,128,-1,128,4,-1,-1,annotator08,-1
UMC,-1,UFC,4,128,-1,128,4,-1,-1,annotator08,-1
RAC,-1,AMU,4,128,-1,128,4,-1,-1,annotator08,-1
RAC,-1,IITB,4,128,-1,128,4,-1,-1,annotator08,-1
RAC,-1,INPUT,4,128,-1,128,4,-1,-1,annotator08,-1
RAC,-1,IPN,4,128,-1,128,4,-1,-1,annotator08,-1
RAC,-1,SJTU,4,128,-1,128,4,-1,-1,annotator08,-1
RAC,-1,UFC,4,128,-1,128,4,-1,-1,annotator08,-1
CUUI,-1,PKU,1,129,-1,129,2,-1,-1,annotator08,-1
CUUI,-1,POST,1,129,-1,129,2,-1,-1,annotator08,-1
IITB,-1,PKU,1,129,-1,129,2,-1,-1,annotator08,-1
IITB,-1,POST,1,129,-1,129,2,-1,-1,annotator08,-1
INPUT,-1,PKU,1,129,-1,129,2,-1,-1,annotator08,-1
INPUT,-1,POST,1,129,-1,129,2,-1,-1,annotator08,-1
IPN,-1,PKU,1,129,-1,129,2,-1,-1,annotator08,-1
IPN,-1,POST,1,129,-1,129,2,-1,-1,annotator08,-1
RAC,-1,PKU,1,129,-1,129,2,-1,-1,annotator08,-1
RAC,-1,POST,1,129,-1,129,2,-1,-1,annotator08,-1
UFC,-1,PKU,1,129,-1,129,2,-1,-1,annotator08,-1
UFC,-1,POST,1,129,-1,129,2,-1,-1,annotator08,-1
CUUI,-1,AMU,1,129,-1,129,2,-1,-1,annotator08,-1
IITB,-1,AMU,1,129,-1,129,2,-1,-1,annotator08,-1
INPUT,-1,AMU,1,129,-1,129,2,-1,-1,annotator08,-1
IPN,-1,AMU,1,129,-1,129,2,-1,-1,annotator08,-1
RAC,-1,AMU,1,129,-1,129,2,-1,-1,annotator08,-1
UFC,-1,AMU,1,129,-1,129,2,-1,-1,annotator08,-1
CUUI,-1,SJTU,1,129,-1,129,3,-1,-1,annotator08,-1
IITB,-1,SJTU,1,129,-1,129,3,-1,-1,annotator08,-1
INPUT,-1,SJTU,1,129,-1,129,3,-1,-1,annotator08,-1
IPN,-1,SJTU,1,129,-1,129,3,-1,-1,annotator08,-1
RAC,-1,SJTU,1,129,-1,129,3,-1,-1,annotator08,-1
UFC,-1,SJTU,1,129,-1,129,3,-1,-1,annotator08,-1
CUUI,-1,NTHU,1,129,-1,129,2,-1,-1,annotator08,-1
IITB,-1,NTHU,1,129,-1,129,2,-1,-1,annotator08,-1
INPUT,-1,NTHU,1,129,-1,129,2,-1,-1,annotator08,-1
IPN,-1,NTHU,1,129,-1,129,2,-1,-1,annotator08,-1
RAC,-1,NTHU,1,129,-1,129,2,-1,-1,annotator08,-1
UFC,-1,NTHU,1,129,-1,129,2,-1,-1,annotator08,-1
PKU,-1,AMU,2,129,-1,129,2,-1,-1,annotator08,-1
POST,-1,AMU,2,129,-1,129,2,-1,-1,annotator08,-1
PKU,-1,SJTU,2,129,-1,129,3,-1,-1,annotator08,-1
POST,-1,SJTU,2,129,-1,129,3,-1,-1,annotator08,-1
PKU,-1,NTHU,2,129,-1,129,2,-1,-1,annotator08,-1
POST,-1,NTHU,2,129,-1,129,2,-1,-1,annotator08,-1
AMU,-1,SJTU,2,129,-1,129,3,-1,-1,annotator08,-1
AMU,-1,NTHU,2,129,-1,129,2,-1,-1,annotator08,-1
SJTU,-1,NTHU,3,129,-1,129,2,-1,-1,annotator08,-1
CAMB,-1,POST,2,130,-1,130,1,-1,-1,annotator08,-1
CAMB,-1,RAC,2,130,-1,130,2,-1,-1,annotator08,-1
CAMB,-1,AMU,2,130,-1,130,1,-1,-1,annotator08,-1
CAMB,-1,CUUI,2,130,-1,130,1,-1,-1,annotator08,-1
CAMB,-1,IITB,2,130,-1,130,1,-1,-1,annotator08,-1
CAMB,-1,INPUT,2,130,-1,130,1,-1,-1,annotator08,-1
CAMB,-1,IPN,2,130,-1,130,1,-1,-1,annotator08,-1
CAMB,-1,NTHU,2,130,-1,130,1,-1,-1,annotator08,-1
CAMB,-1,PKU,2,130,-1,130,1,-1,-1,annotator08,-1
CAMB,-1,SJTU,2,130,-1,130,1,-1,-1,annotator08,-1
CAMB,-1,UFC,2,130,-1,130,1,-1,-1,annotator08,-1
CAMB,-1,UMC,2,130,-1,130,1,-1,-1,annotator08,-1
POST,-1,RAC,1,130,-1,130,2,-1,-1,annotator08,-1
POST,-1,AMU,1,130,-1,130,1,-1,-1,annotator08,-1
POST,-1,CUUI,1,130,-1,130,1,-1,-1,annotator08,-1
POST,-1,IITB,1,130,-1,130,1,-1,-1,annotator08,-1
POST,-1,INPUT,1,130,-1,130,1,-1,-1,annotator08,-1
POST,-1,IPN,1,130,-1,130,1,-1,-1,annotator08,-1
POST,-1,NTHU,1,130,-1,130,1,-1,-1,annotator08,-1
POST,-1,PKU,1,130,-1,130,1,-1,-1,annotator08,-1
POST,-1,SJTU,1,130,-1,130,1,-1,-1,annotator08,-1
POST,-1,UFC,1,130,-1,130,1,-1,-1,annotator08,-1
POST,-1,UMC,1,130,-1,130,1,-1,-1,annotator08,-1
RAC,-1,AMU,2,130,-1,130,1,-1,-1,annotator08,-1
RAC,-1,CUUI,2,130,-1,130,1,-1,-1,annotator08,-1
RAC,-1,IITB,2,130,-1,130,1,-1,-1,annotator08,-1
RAC,-1,INPUT,2,130,-1,130,1,-1,-1,annotator08,-1
