srclang,trglang,srcIndex,documentId,segmentId,judgeId,system1Number,system1Id,system1rank,system2Number,system2Id,system2rank,system3Number,system3Id,system3rank,system4Number,system4Id,system4rank,system5Number,system5Id,system5rank,system6Number,system6Id,system6rank,system7Number,system7Id,system7rank,system8Number,system8Id,system8rank,system9Number,system9Id,system9rank,system10Number,system10Id,system10rank,system11Number,system11Id,system11rank,system12Number,system12Id,system12rank,system13Number,system13Id,system13rank,system14Number,system14Id,system14rank,system15Number,system15Id,system15rank
Complex,simple,243,-1,243,combined0.3,-1,POST,6,-1,JMGR,8,-1,AMU,13,-1,CUUI,6,-1,IITB,1,-1,IPN,8,-1,NTHU,15,-1,PKU,1,-1,RAC,8,-1,SJTU,1,-1,UFC,8,-1,UMC,5,-1,CAMB,4,-1,src,8,-1,NUCLEA,14
Complex,simple,429,-1,429,combined0.3,-1,POST,3,-1,JMGR,10,-1,AMU,1,-1,CUUI,10,-1,IITB,5,-1,IPN,5,-1,NTHU,10,-1,PKU,4,-1,RAC,1,-1,SJTU,5,-1,UFC,10,-1,UMC,5,-1,CAMB,9,-1,src,10,-1,NUCLEA,10
Complex,simple,531,-1,531,combined0.3,-1,POST,2,-1,JMGR,2,-1,AMU,2,-1,CUUI,2,-1,IITB,2,-1,IPN,2,-1,NTHU,2,-1,PKU,2,-1,RAC,2,-1,SJTU,2,-1,UFC,2,-1,UMC,2,-1,CAMB,15,-1,src,2,-1,NUCLEA,1
Complex,simple,87,-1,87,combined0.3,-1,POST,13,-1,JMGR,7,-1,AMU,1,-1,CUUI,7,-1,IITB,7,-1,IPN,15,-1,NTHU,5,-1,PKU,1,-1,RAC,1,-1,SJTU,5,-1,UFC,7,-1,UMC,7,-1,CAMB,14,-1,src,7,-1,NUCLEA,1
Complex,simple,854,-1,854,combined0.3,-1,POST,1,-1,JMGR,1,-1,AMU,1,-1,CUUI,1,-1,IITB,1,-1,IPN,1,-1,NTHU,1,-1,PKU,1,-1,RAC,1,-1,SJTU,1,-1,UFC,1,-1,UMC,1,-1,CAMB,1,-1,src,1,-1,NUCLEA,1
Complex,simple,1176,-1,1176,combined0.3,-1,POST,13,-1,JMGR,4,-1,AMU,3,-1,CUUI,4,-1,IITB,1,-1,IPN,4,-1,NTHU,11,-1,PKU,4,-1,RAC,4,-1,SJTU,1,-1,UFC,11,-1,UMC,4,-1,CAMB,14,-1,src,4,-1,NUCLEA,15
Complex,simple,950,-1,950,combined0.3,-1,POST,6,-1,JMGR,13,-1,AMU,6,-1,CUUI,11,-1,IITB,4,-1,IPN,4,-1,NTHU,10,-1,PKU,13,-1,RAC,1,-1,SJTU,2,-1,UFC,6,-1,UMC,15,-1,CAMB,2,-1,src,6,-1,NUCLEA,12
Complex,simple,825,-1,825,combined0.3,-1,POST,3,-1,JMGR,2,-1,AMU,15,-1,CUUI,1,-1,IITB,5,-1,IPN,5,-1,NTHU,3,-1,PKU,5,-1,RAC,5,-1,SJTU,5,-1,UFC,5,-1,UMC,12,-1,CAMB,13,-1,src,5,-1,NUCLEA,14
Complex,simple,1054,-1,1054,combined0.3,-1,POST,4,-1,JMGR,4,-1,AMU,15,-1,CUUI,4,-1,IITB,1,-1,IPN,4,-1,NTHU,1,-1,PKU,4,-1,RAC,4,-1,SJTU,1,-1,UFC,4,-1,UMC,13,-1,CAMB,14,-1,src,4,-1,NUCLEA,4
Complex,simple,605,-1,605,combined0.3,-1,POST,2,-1,JMGR,11,-1,AMU,6,-1,CUUI,13,-1,IITB,1,-1,IPN,6,-1,NTHU,12,-1,PKU,6,-1,RAC,5,-1,SJTU,14,-1,UFC,6,-1,UMC,2,-1,CAMB,2,-1,src,6,-1,NUCLEA,15
Complex,simple,921,-1,921,combined0.3,-1,POST,12,-1,JMGR,1,-1,AMU,1,-1,CUUI,12,-1,IITB,1,-1,IPN,1,-1,NTHU,1,-1,PKU,1,-1,RAC,1,-1,SJTU,1,-1,UFC,1,-1,UMC,1,-1,CAMB,14,-1,src,1,-1,NUCLEA,15
Complex,simple,290,-1,290,combined0.3,-1,POST,7,-1,JMGR,1,-1,AMU,1,-1,CUUI,14,-1,IITB,15,-1,IPN,5,-1,NTHU,12,-1,PKU,4,-1,RAC,3,-1,SJTU,6,-1,UFC,7,-1,UMC,7,-1,CAMB,12,-1,src,7,-1,NUCLEA,7
Complex,simple,356,-1,356,combined0.3,-1,POST,8,-1,JMGR,11,-1,AMU,8,-1,CUUI,8,-1,IITB,1,-1,IPN,1,-1,NTHU,1,-1,PKU,11,-1,RAC,11,-1,SJTU,14,-1,UFC,1,-1,UMC,1,-1,CAMB,7,-1,src,1,-1,NUCLEA,15
Complex,simple,833,-1,833,combined0.3,-1,POST,10,-1,JMGR,1,-1,AMU,1,-1,CUUI,15,-1,IITB,1,-1,IPN,1,-1,NTHU,14,-1,PKU,1,-1,RAC,1,-1,SJTU,1,-1,UFC,1,-1,UMC,10,-1,CAMB,13,-1,src,1,-1,NUCLEA,12
Complex,simple,960,-1,960,combined0.3,-1,POST,8,-1,JMGR,8,-1,AMU,13,-1,CUUI,13,-1,IITB,1,-1,IPN,1,-1,NTHU,1,-1,PKU,13,-1,RAC,1,-1,SJTU,1,-1,UFC,1,-1,UMC,11,-1,CAMB,10,-1,src,1,-1,NUCLEA,12
Complex,simple,187,-1,187,combined0.3,-1,POST,6,-1,JMGR,5,-1,AMU,11,-1,CUUI,7,-1,IITB,3,-1,IPN,13,-1,NTHU,12,-1,PKU,1,-1,RAC,2,-1,SJTU,3,-1,UFC,13,-1,UMC,9,-1,CAMB,8,-1,src,13,-1,NUCLEA,10
Complex,simple,588,-1,588,combined0.3,-1,POST,7,-1,JMGR,15,-1,AMU,3,-1,CUUI,7,-1,IITB,1,-1,IPN,7,-1,NTHU,7,-1,PKU,7,-1,RAC,5,-1,SJTU,1,-1,UFC,7,-1,UMC,7,-1,CAMB,3,-1,src,7,-1,NUCLEA,6
Complex,simple,957,-1,957,combined0.3,-1,POST,1,-1,JMGR,3,-1,AMU,3,-1,CUUI,1,-1,IITB,3,-1,IPN,3,-1,NTHU,3,-1,PKU,3,-1,RAC,3,-1,SJTU,3,-1,UFC,3,-1,UMC,3,-1,CAMB,3,-1,src,3,-1,NUCLEA,3
Complex,simple,812,-1,812,combined0.3,-1,POST,2,-1,JMGR,15,-1,AMU,7,-1,CUUI,2,-1,IITB,1,-1,IPN,7,-1,NTHU,7,-1,PKU,5,-1,RAC,2,-1,SJTU,5,-1,UFC,7,-1,UMC,14,-1,CAMB,7,-1,src,7,-1,NUCLEA,7
Complex,simple,512,-1,512,combined0.3,-1,POST,9,-1,JMGR,9,-1,AMU,7,-1,CUUI,6,-1,IITB,2,-1,IPN,2,-1,NTHU,2,-1,PKU,9,-1,RAC,9,-1,SJTU,2,-1,UFC,9,-1,UMC,9,-1,CAMB,1,-1,src,9,-1,NUCLEA,7
Complex,simple,646,-1,646,combined0.3,-1,POST,2,-1,JMGR,7,-1,AMU,15,-1,CUUI,2,-1,IITB,2,-1,IPN,7,-1,NTHU,6,-1,PKU,1,-1,RAC,14,-1,SJTU,5,-1,UFC,7,-1,UMC,7,-1,CAMB,7,-1,src,7,-1,NUCLEA,13
Complex,simple,103,-1,103,combined0.3,-1,POST,13,-1,JMGR,15,-1,AMU,1,-1,CUUI,11,-1,IITB,2,-1,IPN,10,-1,NTHU,2,-1,PKU,7,-1,RAC,2,-1,SJTU,5,-1,UFC,7,-1,UMC,6,-1,CAMB,12,-1,src,7,-1,NUCLEA,14
Complex,simple,880,-1,880,combined0.3,-1,POST,9,-1,JMGR,15,-1,AMU,1,-1,CUUI,9,-1,IITB,1,-1,IPN,1,-1,NTHU,9,-1,PKU,1,-1,RAC,1,-1,SJTU,13,-1,UFC,1,-1,UMC,1,-1,CAMB,9,-1,src,1,-1,NUCLEA,14
Complex,simple,256,-1,256,combined0.3,-1,POST,5,-1,JMGR,5,-1,AMU,5,-1,CUUI,5,-1,IITB,2,-1,IPN,2,-1,NTHU,1,-1,PKU,5,-1,RAC,5,-1,SJTU,2,-1,UFC,5,-1,UMC,5,-1,CAMB,15,-1,src,5,-1,NUCLEA,14
Complex,simple,704,-1,704,combined0.3,-1,POST,13,-1,JMGR,10,-1,AMU,9,-1,CUUI,8,-1,IITB,1,-1,IPN,1,-1,NTHU,7,-1,PKU,15,-1,RAC,1,-1,SJTU,1,-1,UFC,1,-1,UMC,14,-1,CAMB,12,-1,src,1,-1,NUCLEA,10
Complex,simple,102,-1,102,combined0.3,-1,POST,15,-1,JMGR,1,-1,AMU,13,-1,CUUI,1,-1,IITB,1,-1,IPN,1,-1,NTHU,1,-1,PKU,1,-1,RAC,1,-1,SJTU,1,-1,UFC,1,-1,UMC,1,-1,CAMB,14,-1,src,1,-1,NUCLEA,12
Complex,simple,444,-1,444,combined0.3,-1,POST,7,-1,JMGR,7,-1,AMU,7,-1,CUUI,6,-1,IITB,1,-1,IPN,1,-1,NTHU,5,-1,PKU,7,-1,RAC,1,-1,SJTU,1,-1,UFC,7,-1,UMC,14,-1,CAMB,14,-1,src,7,-1,NUCLEA,7
Complex,simple,1269,-1,1269,combined0.3,-1,POST,13,-1,JMGR,1,-1,AMU,1,-1,CUUI,1,-1,IITB,1,-1,IPN,1,-1,NTHU,1,-1,PKU,1,-1,RAC,1,-1,SJTU,1,-1,UFC,1,-1,UMC,13,-1,CAMB,13,-1,src,1,-1,NUCLEA,1
Complex,simple,666,-1,666,combined0.3,-1,POST,14,-1,JMGR,6,-1,AMU,8,-1,CUUI,7,-1,IITB,1,-1,IPN,1,-1,NTHU,9,-1,PKU,15,-1,RAC,1,-1,SJTU,1,-1,UFC,9,-1,UMC,13,-1,CAMB,11,-1,src,1,-1,NUCLEA,12
Complex,simple,246,-1,246,combined0.3,-1,POST,11,-1,JMGR,11,-1,AMU,4,-1,CUUI,11,-1,IITB,1,-1,IPN,10,-1,NTHU,11,-1,PKU,4,-1,RAC,4,-1,SJTU,1,-1,UFC,4,-1,UMC,4,-1,CAMB,11,-1,src,4,-1,NUCLEA,1
Complex,simple,804,-1,804,combined0.3,-1,POST,9,-1,JMGR,9,-1,AMU,9,-1,CUUI,9,-1,IITB,1,-1,IPN,1,-1,NTHU,1,-1,PKU,1,-1,RAC,6,-1,SJTU,1,-1,UFC,9,-1,UMC,9,-1,CAMB,7,-1,src,9,-1,NUCLEA,7
Complex,simple,83,-1,83,combined0.3,-1,POST,13,-1,JMGR,3,-1,AMU,3,-1,CUUI,12,-1,IITB,1,-1,IPN,3,-1,NTHU,13,-1,PKU,3,-1,RAC,11,-1,SJTU,1,-1,UFC,3,-1,UMC,3,-1,CAMB,15,-1,src,3,-1,NUCLEA,3
Complex,simple,3,-1,3,combined0.3,-1,POST,1,-1,JMGR,1,-1,AMU,8,-1,CUUI,1,-1,IITB,1,-1,IPN,8,-1,NTHU,15,-1,PKU,8,-1,RAC,1,-1,SJTU,1,-1,UFC,8,-1,UMC,8,-1,CAMB,14,-1,src,8,-1,NUCLEA,1
Complex,simple,911,-1,911,combined0.3,-1,POST,12,-1,JMGR,2,-1,AMU,2,-1,CUUI,1,-1,IITB,2,-1,IPN,2,-1,NTHU,2,-1,PKU,2,-1,RAC,2,-1,SJTU,2,-1,UFC,2,-1,UMC,14,-1,CAMB,15,-1,src,2,-1,NUCLEA,12
Complex,simple,1089,-1,1089,combined0.3,-1,POST,9,-1,JMGR,2,-1,AMU,7,-1,CUUI,9,-1,IITB,3,-1,IPN,9,-1,NTHU,3,-1,PKU,1,-1,RAC,14,-1,SJTU,3,-1,UFC,9,-1,UMC,6,-1,CAMB,7,-1,src,9,-1,NUCLEA,15
Complex,simple,917,-1,917,combined0.3,-1,POST,15,-1,JMGR,13,-1,AMU,7,-1,CUUI,12,-1,IITB,1,-1,IPN,1,-1,NTHU,11,-1,PKU,1,-1,RAC,1,-1,SJTU,10,-1,UFC,1,-1,UMC,8,-1,CAMB,13,-1,src,1,-1,NUCLEA,9
Complex,simple,186,-1,186,combined0.3,-1,POST,2,-1,JMGR,12,-1,AMU,12,-1,CUUI,12,-1,IITB,2,-1,IPN,2,-1,NTHU,11,-1,PKU,12,-1,RAC,2,-1,SJTU,2,-1,UFC,2,-1,UMC,2,-1,CAMB,2,-1,src,2,-1,NUCLEA,1
Complex,simple,132,-1,132,combined0.3,-1,POST,13,-1,JMGR,1,-1,AMU,2,-1,CUUI,7,-1,IITB,8,-1,IPN,8,-1,NTHU,6,-1,PKU,2,-1,RAC,2,-1,SJTU,8,-1,UFC,8,-1,UMC,14,-1,CAMB,14,-1,src,8,-1,NUCLEA,2
Complex,simple,869,-1,869,combined0.3,-1,POST,9,-1,JMGR,1,-1,AMU,9,-1,CUUI,1,-1,IITB,9,-1,IPN,7,-1,NTHU,1,-1,PKU,1,-1,RAC,1,-1,SJTU,9,-1,UFC,9,-1,UMC,9,-1,CAMB,6,-1,src,9,-1,NUCLEA,8
Complex,simple,942,-1,942,combined0.3,-1,POST,1,-1,JMGR,1,-1,AMU,1,-1,CUUI,1,-1,IITB,1,-1,IPN,1,-1,NTHU,1,-1,PKU,1,-1,RAC,1,-1,SJTU,1,-1,UFC,1,-1,UMC,1,-1,CAMB,1,-1,src,1,-1,NUCLEA,15
Complex,simple,1084,-1,1084,combined0.3,-1,POST,5,-1,JMGR,13,-1,AMU,5,-1,CUUI,11,-1,IITB,5,-1,IPN,1,-1,NTHU,1,-1,PKU,1,-1,RAC,1,-1,SJTU,5,-1,UFC,5,-1,UMC,14,-1,CAMB,11,-1,src,5,-1,NUCLEA,15
Complex,simple,845,-1,845,combined0.3,-1,POST,5,-1,JMGR,5,-1,AMU,5,-1,CUUI,5,-1,IITB,1,-1,IPN,1,-1,NTHU,15,-1,PKU,5,-1,RAC,5,-1,SJTU,1,-1,UFC,5,-1,UMC,5,-1,CAMB,4,-1,src,5,-1,NUCLEA,5
Complex,simple,868,-1,868,combined0.3,-1,POST,12,-1,JMGR,3,-1,AMU,3,-1,CUUI,3,-1,IITB,1,-1,IPN,11,-1,NTHU,12,-1,PKU,3,-1,RAC,3,-1,SJTU,1,-1,UFC,3,-1,UMC,3,-1,CAMB,12,-1,src,3,-1,NUCLEA,12
Complex,simple,325,-1,325,combined0.3,-1,POST,15,-1,JMGR,9,-1,AMU,4,-1,CUUI,14,-1,IITB,5,-1,IPN,5,-1,NTHU,9,-1,PKU,1,-1,RAC,9,-1,SJTU,1,-1,UFC,9,-1,UMC,8,-1,CAMB,5,-1,src,9,-1,NUCLEA,1
Complex,simple,1169,-1,1169,combined0.3,-1,POST,12,-1,JMGR,15,-1,AMU,1,-1,CUUI,11,-1,IITB,1,-1,IPN,1,-1,NTHU,1,-1,PKU,1,-1,RAC,8,-1,SJTU,1,-1,UFC,12,-1,UMC,1,-1,CAMB,10,-1,src,12,-1,NUCLEA,9
Complex,simple,1096,-1,1096,combined0.3,-1,POST,1,-1,JMGR,1,-1,AMU,1,-1,CUUI,14,-1,IITB,1,-1,IPN,15,-1,NTHU,1,-1,PKU,1,-1,RAC,1,-1,SJTU,1,-1,UFC,1,-1,UMC,1,-1,CAMB,13,-1,src,1,-1,NUCLEA,1
Complex,simple,280,-1,280,combined0.3,-1,POST,4,-1,JMGR,4,-1,AMU,1,-1,CUUI,4,-1,IITB,4,-1,IPN,4,-1,NTHU,4,-1,PKU,4,-1,RAC,4,-1,SJTU,4,-1,UFC,4,-1,UMC,3,-1,CAMB,1,-1,src,4,-1,NUCLEA,4
Complex,simple,167,-1,167,combined0.3,-1,POST,10,-1,JMGR,1,-1,AMU,1,-1,CUUI,10,-1,IITB,1,-1,IPN,1,-1,NTHU,1,-1,PKU,1,-1,RAC,1,-1,SJTU,10,-1,UFC,1,-1,UMC,10,-1,CAMB,14,-1,src,1,-1,NUCLEA,15
Complex,simple,1302,-1,1302,combined0.3,-1,POST,3,-1,JMGR,3,-1,AMU,3,-1,CUUI,3,-1,IITB,1,-1,IPN,3,-1,NTHU,3,-1,PKU,3,-1,RAC,3,-1,SJTU,1,-1,UFC,3,-1,UMC,3,-1,CAMB,15,-1,src,3,-1,NUCLEA,3
Complex,simple,453,-1,453,combined0.3,-1,POST,15,-1,JMGR,1,-1,AMU,1,-1,CUUI,13,-1,IITB,1,-1,IPN,14,-1,NTHU,1,-1,PKU,1,-1,RAC,1,-1,SJTU,1,-1,UFC,1,-1,UMC,1,-1,CAMB,1,-1,src,1,-1,NUCLEA,1
Complex,simple,1278,-1,1278,combined0.3,-1,POST,6,-1,JMGR,1,-1,AMU,15,-1,CUUI,6,-1,IITB,1,-1,IPN,1,-1,NTHU,6,-1,PKU,6,-1,RAC,1,-1,SJTU,1,-1,UFC,6,-1,UMC,6,-1,CAMB,6,-1,src,6,-1,NUCLEA,14
Complex,simple,192,-1,192,combined0.3,-1,POST,13,-1,JMGR,2,-1,AMU,2,-1,CUUI,1,-1,IITB,2,-1,IPN,2,-1,NTHU,2,-1,PKU,2,-1,RAC,2,-1,SJTU,14,-1,UFC,2,-1,UMC,2,-1,CAMB,15,-1,src,2,-1,NUCLEA,2
Complex,simple,1023,-1,1023,combined0.3,-1,POST,1,-1,JMGR,1,-1,AMU,1,-1,CUUI,1,-1,IITB,1,-1,IPN,1,-1,NTHU,1,-1,PKU,1,-1,RAC,1,-1,SJTU,1,-1,UFC,1,-1,UMC,1,-1,CAMB,1,-1,src,1,-1,NUCLEA,1
Complex,simple,578,-1,578,combined0.3,-1,POST,8,-1,JMGR,8,-1,AMU,2,-1,CUUI,8,-1,IITB,2,-1,IPN,8,-1,NTHU,8,-1,PKU,6,-1,RAC,2,-1,SJTU,2,-1,UFC,8,-1,UMC,8,-1,CAMB,7,-1,src,8,-1,NUCLEA,1
Complex,simple,515,-1,515,combined0.3,-1,POST,1,-1,JMGR,12,-1,AMU,2,-1,CUUI,9,-1,IITB,2,-1,IPN,12,-1,NTHU,11,-1,PKU,9,-1,RAC,5,-1,SJTU,2,-1,UFC,12,-1,UMC,8,-1,CAMB,5,-1,src,12,-1,NUCLEA,7
Complex,simple,146,-1,146,combined0.3,-1,POST,15,-1,JMGR,5,-1,AMU,5,-1,CUUI,3,-1,IITB,1,-1,IPN,5,-1,NTHU,4,-1,PKU,5,-1,RAC,5,-1,SJTU,1,-1,UFC,5,-1,UMC,5,-1,CAMB,14,-1,src,5,-1,NUCLEA,5
Complex,simple,25,-1,25,combined0.3,-1,POST,12,-1,JMGR,7,-1,AMU,12,-1,CUUI,12,-1,IITB,1,-1,IPN,1,-1,NTHU,10,-1,PKU,12,-1,RAC,1,-1,SJTU,1,-1,UFC,1,-1,UMC,7,-1,CAMB,9,-1,src,1,-1,NUCLEA,11
Complex,simple,746,-1,746,combined0.3,-1,POST,15,-1,JMGR,7,-1,AMU,2,-1,CUUI,2,-1,IITB,2,-1,IPN,8,-1,NTHU,2,-1,PKU,1,-1,RAC,8,-1,SJTU,2,-1,UFC,8,-1,UMC,14,-1,CAMB,12,-1,src,8,-1,NUCLEA,13
Complex,simple,742,-1,742,combined0.3,-1,POST,9,-1,JMGR,9,-1,AMU,9,-1,CUUI,5,-1,IITB,5,-1,IPN,1,-1,NTHU,1,-1,PKU,1,-1,RAC,1,-1,SJTU,5,-1,UFC,9,-1,UMC,9,-1,CAMB,9,-1,src,9,-1,NUCLEA,8
Complex,simple,460,-1,460,combined0.3,-1,POST,1,-1,JMGR,1,-1,AMU,1,-1,CUUI,1,-1,IITB,1,-1,IPN,1,-1,NTHU,1,-1,PKU,1,-1,RAC,1,-1,SJTU,1,-1,UFC,1,-1,UMC,1,-1,CAMB,15,-1,src,1,-1,NUCLEA,1
Complex,simple,604,-1,604,combined0.3,-1,POST,14,-1,JMGR,3,-1,AMU,3,-1,CUUI,14,-1,IITB,8,-1,IPN,7,-1,NTHU,11,-1,PKU,1,-1,RAC,3,-1,SJTU,9,-1,UFC,11,-1,UMC,9,-1,CAMB,2,-1,src,11,-1,NUCLEA,3
Complex,simple,1198,-1,1198,combined0.3,-1,POST,8,-1,JMGR,2,-1,AMU,1,-1,CUUI,2,-1,IITB,2,-1,IPN,8,-1,NTHU,8,-1,PKU,8,-1,RAC,8,-1,SJTU,2,-1,UFC,8,-1,UMC,6,-1,CAMB,6,-1,src,8,-1,NUCLEA,8
Complex,simple,751,-1,751,combined0.3,-1,POST,13,-1,JMGR,1,-1,AMU,1,-1,CUUI,1,-1,IITB,1,-1,IPN,1,-1,NTHU,13,-1,PKU,1,-1,RAC,1,-1,SJTU,1,-1,UFC,1,-1,UMC,1,-1,CAMB,13,-1,src,1,-1,NUCLEA,1
Complex,simple,855,-1,855,combined0.3,-1,POST,4,-1,JMGR,4,-1,AMU,4,-1,CUUI,4,-1,IITB,1,-1,IPN,4,-1,NTHU,4,-1,PKU,4,-1,RAC,4,-1,SJTU,1,-1,UFC,4,-1,UMC,4,-1,CAMB,3,-1,src,4,-1,NUCLEA,4
Complex,simple,896,-1,896,combined0.3,-1,POST,11,-1,JMGR,1,-1,AMU,1,-1,CUUI,15,-1,IITB,1,-1,IPN,1,-1,NTHU,1,-1,PKU,1,-1,RAC,1,-1,SJTU,1,-1,UFC,1,-1,UMC,11,-1,CAMB,11,-1,src,1,-1,NUCLEA,11
Complex,simple,542,-1,542,combined0.3,-1,POST,15,-1,JMGR,1,-1,AMU,2,-1,CUUI,2,-1,IITB,2,-1,IPN,12,-1,NTHU,2,-1,PKU,2,-1,RAC,2,-1,SJTU,2,-1,UFC,2,-1,UMC,2,-1,CAMB,13,-1,src,2,-1,NUCLEA,14
Complex,simple,138,-1,138,combined0.3,-1,POST,11,-1,JMGR,5,-1,AMU,14,-1,CUUI,12,-1,IITB,5,-1,IPN,3,-1,NTHU,3,-1,PKU,1,-1,RAC,1,-1,SJTU,5,-1,UFC,5,-1,UMC,15,-1,CAMB,5,-1,src,5,-1,NUCLEA,13
Complex,simple,668,-1,668,combined0.3,-1,POST,13,-1,JMGR,1,-1,AMU,1,-1,CUUI,13,-1,IITB,1,-1,IPN,15,-1,NTHU,1,-1,PKU,1,-1,RAC,1,-1,SJTU,1,-1,UFC,1,-1,UMC,1,-1,CAMB,1,-1,src,1,-1,NUCLEA,1
Complex,simple,86,-1,86,combined0.3,-1,POST,1,-1,JMGR,4,-1,AMU,4,-1,CUUI,4,-1,IITB,4,-1,IPN,4,-1,NTHU,1,-1,PKU,4,-1,RAC,4,-1,SJTU,1,-1,UFC,4,-1,UMC,4,-1,CAMB,14,-1,src,4,-1,NUCLEA,15
Complex,simple,100,-1,100,combined0.3,-1,POST,6,-1,JMGR,6,-1,AMU,6,-1,CUUI,6,-1,IITB,2,-1,IPN,6,-1,NTHU,6,-1,PKU,6,-1,RAC,5,-1,SJTU,2,-1,UFC,6,-1,UMC,6,-1,CAMB,1,-1,src,6,-1,NUCLEA,2
Complex,simple,977,-1,977,combined0.3,-1,POST,15,-1,JMGR,1,-1,AMU,1,-1,CUUI,14,-1,IITB,1,-1,IPN,11,-1,NTHU,8,-1,PKU,11,-1,RAC,11,-1,SJTU,1,-1,UFC,1,-1,UMC,1,-1,CAMB,9,-1,src,1,-1,NUCLEA,10
Complex,simple,21,-1,21,combined0.3,-1,POST,15,-1,JMGR,1,-1,AMU,5,-1,CUUI,4,-1,IITB,1,-1,IPN,5,-1,NTHU,5,-1,PKU,5,-1,RAC,5,-1,SJTU,1,-1,UFC,5,-1,UMC,5,-1,CAMB,5,-1,src,5,-1,NUCLEA,5
Complex,simple,392,-1,392,combined0.3,-1,POST,15,-1,JMGR,2,-1,AMU,1,-1,CUUI,13,-1,IITB,3,-1,IPN,3,-1,NTHU,8,-1,PKU,3,-1,RAC,7,-1,SJTU,3,-1,UFC,8,-1,UMC,12,-1,CAMB,13,-1,src,8,-1,NUCLEA,8
Complex,simple,241,-1,241,combined0.3,-1,POST,1,-1,JMGR,1,-1,AMU,1,-1,CUUI,1,-1,IITB,1,-1,IPN,1,-1,NTHU,1,-1,PKU,1,-1,RAC,1,-1,SJTU,13,-1,UFC,1,-1,UMC,14,-1,CAMB,15,-1,src,1,-1,NUCLEA,1
Complex,simple,1011,-1,1011,combined0.3,-1,POST,3,-1,JMGR,15,-1,AMU,13,-1,CUUI,3,-1,IITB,1,-1,IPN,3,-1,NTHU,3,-1,PKU,3,-1,RAC,3,-1,SJTU,1,-1,UFC,3,-1,UMC,3,-1,CAMB,13,-1,src,3,-1,NUCLEA,12
Complex,simple,335,-1,335,combined0.3,-1,POST,7,-1,JMGR,7,-1,AMU,2,-1,CUUI,7,-1,IITB,2,-1,IPN,7,-1,NTHU,7,-1,PKU,7,-1,RAC,2,-1,SJTU,2,-1,UFC,7,-1,UMC,7,-1,CAMB,2,-1,src,7,-1,NUCLEA,1
Complex,simple,1072,-1,1072,combined0.3,-1,POST,6,-1,JMGR,1,-1,AMU,6,-1,CUUI,6,-1,IITB,1,-1,IPN,6,-1,NTHU,6,-1,PKU,6,-1,RAC,6,-1,SJTU,1,-1,UFC,6,-1,UMC,6,-1,CAMB,1,-1,src,6,-1,NUCLEA,1
Complex,simple,1091,-1,1091,combined0.3,-1,POST,3,-1,JMGR,11,-1,AMU,3,-1,CUUI,3,-1,IITB,1,-1,IPN,3,-1,NTHU,3,-1,PKU,3,-1,RAC,11,-1,SJTU,1,-1,UFC,3,-1,UMC,11,-1,CAMB,11,-1,src,3,-1,NUCLEA,11
Complex,simple,159,-1,159,combined0.3,-1,POST,6,-1,JMGR,12,-1,AMU,12,-1,CUUI,4,-1,IITB,1,-1,IPN,1,-1,NTHU,5,-1,PKU,6,-1,RAC,6,-1,SJTU,1,-1,UFC,6,-1,UMC,6,-1,CAMB,12,-1,src,6,-1,NUCLEA,12
Complex,simple,739,-1,739,combined0.3,-1,POST,11,-1,JMGR,12,-1,AMU,1,-1,CUUI,1,-1,IITB,13,-1,IPN,1,-1,NTHU,1,-1,PKU,1,-1,RAC,1,-1,SJTU,13,-1,UFC,1,-1,UMC,1,-1,CAMB,15,-1,src,1,-1,NUCLEA,1
Complex,simple,347,-1,347,combined0.3,-1,POST,9,-1,JMGR,13,-1,AMU,12,-1,CUUI,10,-1,IITB,1,-1,IPN,1,-1,NTHU,15,-1,PKU,1,-1,RAC,1,-1,SJTU,1,-1,UFC,1,-1,UMC,1,-1,CAMB,11,-1,src,1,-1,NUCLEA,14
Complex,simple,1296,-1,1296,combined0.3,-1,POST,1,-1,JMGR,1,-1,AMU,1,-1,CUUI,1,-1,IITB,1,-1,IPN,1,-1,NTHU,1,-1,PKU,1,-1,RAC,1,-1,SJTU,1,-1,UFC,1,-1,UMC,1,-1,CAMB,15,-1,src,1,-1,NUCLEA,1
Complex,simple,462,-1,462,combined0.3,-1,POST,10,-1,JMGR,2,-1,AMU,2,-1,CUUI,10,-1,IITB,7,-1,IPN,2,-1,NTHU,7,-1,PKU,15,-1,RAC,9,-1,SJTU,12,-1,UFC,2,-1,UMC,1,-1,CAMB,13,-1,src,2,-1,NUCLEA,14
Complex,simple,456,-1,456,combined0.3,-1,POST,7,-1,JMGR,7,-1,AMU,1,-1,CUUI,7,-1,IITB,1,-1,IPN,7,-1,NTHU,6,-1,PKU,1,-1,RAC,1,-1,SJTU,1,-1,UFC,7,-1,UMC,7,-1,CAMB,14,-1,src,7,-1,NUCLEA,15
Complex,simple,81,-1,81,combined0.3,-1,POST,5,-1,JMGR,5,-1,AMU,4,-1,CUUI,5,-1,IITB,1,-1,IPN,1,-1,NTHU,5,-1,PKU,5,-1,RAC,5,-1,SJTU,1,-1,UFC,5,-1,UMC,5,-1,CAMB,5,-1,src,5,-1,NUCLEA,5
