,srclang,trglang,srcIndex,documentId,segmentId,judgeId,system1Number,system1id,system1rank,system2Number,system2id,system2rank,system3Number,system3id,system3rank,system4Number,system4id,system4rank,system5Number,system5id,system5rank,system6Number,system6id,system6rank,system7Number,system7id,system7rank,system8Number,system8id,system8rank,system9Number,system9id,system9rank,system10Number,system10id,system10rank,system11Number,system11id,system11rank,system12Number,system12id,system12rank,system13Number,system13id,system13rank,system14Number,system14id,system14rank
257,Complex,simple,87.0,-1,87.0,combined0.45,-1,POST,12,-1,JMGR,5,-1,AMU,1,-1,CUUI,5,-1,IITB,5,-1,IPN,14,-1,NTHU,5,-1,PKU,1,-1,RAC,1,-1,SJTU,5,-1,UFC,5,-1,UMC,5,-1,CAMB,13,-1,NUCLEA,1
258,Complex,simple,854.0,-1,854.0,combined0.45,-1,POST,1,-1,JMGR,1,-1,AMU,1,-1,CUUI,1,-1,IITB,1,-1,IPN,1,-1,NTHU,1,-1,PKU,1,-1,RAC,1,-1,SJTU,1,-1,UFC,1,-1,UMC,1,-1,CAMB,1,-1,NUCLEA,1
259,Complex,simple,1176.0,-1,1176.0,combined0.45,-1,POST,5,-1,JMGR,5,-1,AMU,3,-1,CUUI,5,-1,IITB,1,-1,IPN,5,-1,NTHU,13,-1,PKU,5,-1,RAC,5,-1,SJTU,1,-1,UFC,13,-1,UMC,5,-1,CAMB,12,-1,NUCLEA,4
260,Complex,simple,950.0,-1,950.0,combined0.45,-1,POST,6,-1,JMGR,9,-1,AMU,6,-1,CUUI,12,-1,IITB,2,-1,IPN,2,-1,NTHU,9,-1,PKU,9,-1,RAC,1,-1,SJTU,2,-1,UFC,6,-1,UMC,14,-1,CAMB,2,-1,NUCLEA,13
261,Complex,simple,825.0,-1,825.0,combined0.45,-1,POST,1,-1,JMGR,1,-1,AMU,14,-1,CUUI,1,-1,IITB,1,-1,IPN,1,-1,NTHU,1,-1,PKU,1,-1,RAC,1,-1,SJTU,1,-1,UFC,1,-1,UMC,11,-1,CAMB,12,-1,NUCLEA,13
262,Complex,simple,1054.0,-1,1054.0,combined0.45,-1,POST,4,-1,JMGR,4,-1,AMU,14,-1,CUUI,4,-1,IITB,1,-1,IPN,4,-1,NTHU,1,-1,PKU,4,-1,RAC,4,-1,SJTU,1,-1,UFC,4,-1,UMC,13,-1,CAMB,12,-1,NUCLEA,4
263,Complex,simple,605.0,-1,605.0,combined0.45,-1,POST,2,-1,JMGR,10,-1,AMU,6,-1,CUUI,12,-1,IITB,1,-1,IPN,6,-1,NTHU,11,-1,PKU,6,-1,RAC,5,-1,SJTU,13,-1,UFC,6,-1,UMC,2,-1,CAMB,2,-1,NUCLEA,14
264,Complex,simple,921.0,-1,921.0,combined0.45,-1,POST,1,-1,JMGR,1,-1,AMU,1,-1,CUUI,1,-1,IITB,1,-1,IPN,1,-1,NTHU,1,-1,PKU,1,-1,RAC,1,-1,SJTU,1,-1,UFC,1,-1,UMC,1,-1,CAMB,13,-1,NUCLEA,14
265,Complex,simple,290.0,-1,290.0,combined0.45,-1,POST,7,-1,JMGR,1,-1,AMU,1,-1,CUUI,11,-1,IITB,14,-1,IPN,5,-1,NTHU,11,-1,PKU,4,-1,RAC,1,-1,SJTU,6,-1,UFC,7,-1,UMC,7,-1,CAMB,11,-1,NUCLEA,7
266,Complex,simple,356.0,-1,356.0,combined0.45,-1,POST,7,-1,JMGR,11,-1,AMU,7,-1,CUUI,7,-1,IITB,1,-1,IPN,1,-1,NTHU,1,-1,PKU,11,-1,RAC,11,-1,SJTU,10,-1,UFC,1,-1,UMC,1,-1,CAMB,6,-1,NUCLEA,11
267,Complex,simple,833.0,-1,833.0,combined0.45,-1,POST,1,-1,JMGR,1,-1,AMU,1,-1,CUUI,14,-1,IITB,1,-1,IPN,1,-1,NTHU,13,-1,PKU,1,-1,RAC,1,-1,SJTU,1,-1,UFC,1,-1,UMC,1,-1,CAMB,12,-1,NUCLEA,1
268,Complex,simple,960.0,-1,960.0,combined0.45,-1,POST,1,-1,JMGR,1,-1,AMU,12,-1,CUUI,12,-1,IITB,1,-1,IPN,1,-1,NTHU,1,-1,PKU,12,-1,RAC,1,-1,SJTU,1,-1,UFC,1,-1,UMC,10,-1,CAMB,9,-1,NUCLEA,11
269,Complex,simple,187.0,-1,187.0,combined0.45,-1,POST,7,-1,JMGR,5,-1,AMU,12,-1,CUUI,6,-1,IITB,2,-1,IPN,13,-1,NTHU,11,-1,PKU,4,-1,RAC,1,-1,SJTU,2,-1,UFC,13,-1,UMC,8,-1,CAMB,9,-1,NUCLEA,10
270,Complex,simple,588.0,-1,588.0,combined0.45,-1,POST,7,-1,JMGR,14,-1,AMU,3,-1,CUUI,7,-1,IITB,1,-1,IPN,7,-1,NTHU,7,-1,PKU,7,-1,RAC,3,-1,SJTU,1,-1,UFC,7,-1,UMC,7,-1,CAMB,3,-1,NUCLEA,3
271,Complex,simple,957.0,-1,957.0,combined0.45,-1,POST,1,-1,JMGR,1,-1,AMU,1,-1,CUUI,1,-1,IITB,1,-1,IPN,1,-1,NTHU,1,-1,PKU,1,-1,RAC,1,-1,SJTU,1,-1,UFC,1,-1,UMC,1,-1,CAMB,1,-1,NUCLEA,1
272,Complex,simple,812.0,-1,812.0,combined0.45,-1,POST,2,-1,JMGR,14,-1,AMU,7,-1,CUUI,2,-1,IITB,1,-1,IPN,7,-1,NTHU,7,-1,PKU,5,-1,RAC,2,-1,SJTU,5,-1,UFC,7,-1,UMC,13,-1,CAMB,7,-1,NUCLEA,7
273,Complex,simple,512.0,-1,512.0,combined0.45,-1,POST,9,-1,JMGR,9,-1,AMU,7,-1,CUUI,1,-1,IITB,1,-1,IPN,1,-1,NTHU,1,-1,PKU,9,-1,RAC,9,-1,SJTU,1,-1,UFC,9,-1,UMC,9,-1,CAMB,1,-1,NUCLEA,7
274,Complex,simple,646.0,-1,646.0,combined0.45,-1,POST,2,-1,JMGR,7,-1,AMU,14,-1,CUUI,2,-1,IITB,2,-1,IPN,7,-1,NTHU,6,-1,PKU,1,-1,RAC,13,-1,SJTU,2,-1,UFC,7,-1,UMC,7,-1,CAMB,7,-1,NUCLEA,12
275,Complex,simple,103.0,-1,103.0,combined0.45,-1,POST,12,-1,JMGR,14,-1,AMU,1,-1,CUUI,10,-1,IITB,1,-1,IPN,9,-1,NTHU,1,-1,PKU,7,-1,RAC,1,-1,SJTU,1,-1,UFC,7,-1,UMC,6,-1,CAMB,11,-1,NUCLEA,13
276,Complex,simple,880.0,-1,880.0,combined0.45,-1,POST,1,-1,JMGR,14,-1,AMU,1,-1,CUUI,1,-1,IITB,1,-1,IPN,1,-1,NTHU,1,-1,PKU,1,-1,RAC,1,-1,SJTU,12,-1,UFC,1,-1,UMC,1,-1,CAMB,1,-1,NUCLEA,13
277,Complex,simple,256.0,-1,256.0,combined0.45,-1,POST,5,-1,JMGR,5,-1,AMU,5,-1,CUUI,5,-1,IITB,1,-1,IPN,1,-1,NTHU,1,-1,PKU,5,-1,RAC,5,-1,SJTU,1,-1,UFC,5,-1,UMC,5,-1,CAMB,14,-1,NUCLEA,13
278,Complex,simple,704.0,-1,704.0,combined0.45,-1,POST,12,-1,JMGR,9,-1,AMU,8,-1,CUUI,6,-1,IITB,1,-1,IPN,1,-1,NTHU,6,-1,PKU,14,-1,RAC,1,-1,SJTU,1,-1,UFC,1,-1,UMC,13,-1,CAMB,9,-1,NUCLEA,9
279,Complex,simple,102.0,-1,102.0,combined0.45,-1,POST,14,-1,JMGR,1,-1,AMU,12,-1,CUUI,1,-1,IITB,1,-1,IPN,1,-1,NTHU,1,-1,PKU,1,-1,RAC,1,-1,SJTU,1,-1,UFC,1,-1,UMC,1,-1,CAMB,13,-1,NUCLEA,1
280,Complex,simple,444.0,-1,444.0,combined0.45,-1,POST,6,-1,JMGR,6,-1,AMU,6,-1,CUUI,6,-1,IITB,1,-1,IPN,1,-1,NTHU,5,-1,PKU,6,-1,RAC,1,-1,SJTU,1,-1,UFC,6,-1,UMC,13,-1,CAMB,13,-1,NUCLEA,6
281,Complex,simple,1269.0,-1,1269.0,combined0.45,-1,POST,1,-1,JMGR,1,-1,AMU,1,-1,CUUI,1,-1,IITB,1,-1,IPN,1,-1,NTHU,1,-1,PKU,1,-1,RAC,1,-1,SJTU,1,-1,UFC,1,-1,UMC,1,-1,CAMB,1,-1,NUCLEA,1
282,Complex,simple,666.0,-1,666.0,combined0.45,-1,POST,13,-1,JMGR,5,-1,AMU,7,-1,CUUI,5,-1,IITB,1,-1,IPN,1,-1,NTHU,8,-1,PKU,14,-1,RAC,1,-1,SJTU,1,-1,UFC,8,-1,UMC,11,-1,CAMB,10,-1,NUCLEA,12
283,Complex,simple,246.0,-1,246.0,combined0.45,-1,POST,10,-1,JMGR,10,-1,AMU,5,-1,CUUI,10,-1,IITB,1,-1,IPN,4,-1,NTHU,10,-1,PKU,5,-1,RAC,5,-1,SJTU,1,-1,UFC,5,-1,UMC,5,-1,CAMB,10,-1,NUCLEA,1
284,Complex,simple,804.0,-1,804.0,combined0.45,-1,POST,9,-1,JMGR,9,-1,AMU,9,-1,CUUI,9,-1,IITB,1,-1,IPN,1,-1,NTHU,1,-1,PKU,1,-1,RAC,6,-1,SJTU,1,-1,UFC,9,-1,UMC,9,-1,CAMB,7,-1,NUCLEA,7
285,Complex,simple,83.0,-1,83.0,combined0.45,-1,POST,13,-1,JMGR,3,-1,AMU,3,-1,CUUI,12,-1,IITB,1,-1,IPN,3,-1,NTHU,13,-1,PKU,3,-1,RAC,10,-1,SJTU,1,-1,UFC,3,-1,UMC,3,-1,CAMB,11,-1,NUCLEA,3
286,Complex,simple,3.0,-1,3.0,combined0.45,-1,POST,1,-1,JMGR,1,-1,AMU,8,-1,CUUI,1,-1,IITB,1,-1,IPN,8,-1,NTHU,14,-1,PKU,8,-1,RAC,1,-1,SJTU,1,-1,UFC,8,-1,UMC,8,-1,CAMB,13,-1,NUCLEA,1
287,Complex,simple,911.0,-1,911.0,combined0.45,-1,POST,1,-1,JMGR,1,-1,AMU,1,-1,CUUI,1,-1,IITB,1,-1,IPN,1,-1,NTHU,1,-1,PKU,1,-1,RAC,1,-1,SJTU,1,-1,UFC,1,-1,UMC,1,-1,CAMB,14,-1,NUCLEA,1
288,Complex,simple,1089.0,-1,1089.0,combined0.45,-1,POST,9,-1,JMGR,2,-1,AMU,7,-1,CUUI,9,-1,IITB,2,-1,IPN,9,-1,NTHU,2,-1,PKU,1,-1,RAC,13,-1,SJTU,2,-1,UFC,9,-1,UMC,2,-1,CAMB,7,-1,NUCLEA,14
289,Complex,simple,917.0,-1,917.0,combined0.45,-1,POST,14,-1,JMGR,12,-1,AMU,6,-1,CUUI,10,-1,IITB,1,-1,IPN,1,-1,NTHU,11,-1,PKU,1,-1,RAC,1,-1,SJTU,9,-1,UFC,1,-1,UMC,7,-1,CAMB,12,-1,NUCLEA,8
290,Complex,simple,186.0,-1,186.0,combined0.45,-1,POST,1,-1,JMGR,11,-1,AMU,11,-1,CUUI,11,-1,IITB,1,-1,IPN,1,-1,NTHU,10,-1,PKU,11,-1,RAC,1,-1,SJTU,1,-1,UFC,1,-1,UMC,1,-1,CAMB,1,-1,NUCLEA,1
291,Complex,simple,132.0,-1,132.0,combined0.45,-1,POST,8,-1,JMGR,1,-1,AMU,1,-1,CUUI,1,-1,IITB,8,-1,IPN,8,-1,NTHU,1,-1,PKU,1,-1,RAC,1,-1,SJTU,8,-1,UFC,8,-1,UMC,13,-1,CAMB,13,-1,NUCLEA,1
292,Complex,simple,869.0,-1,869.0,combined0.45,-1,POST,8,-1,JMGR,1,-1,AMU,8,-1,CUUI,1,-1,IITB,8,-1,IPN,7,-1,NTHU,1,-1,PKU,1,-1,RAC,1,-1,SJTU,8,-1,UFC,8,-1,UMC,8,-1,CAMB,6,-1,NUCLEA,14
293,Complex,simple,942.0,-1,942.0,combined0.45,-1,POST,1,-1,JMGR,1,-1,AMU,1,-1,CUUI,1,-1,IITB,1,-1,IPN,1,-1,NTHU,1,-1,PKU,1,-1,RAC,1,-1,SJTU,1,-1,UFC,1,-1,UMC,1,-1,CAMB,1,-1,NUCLEA,14
294,Complex,simple,1084.0,-1,1084.0,combined0.45,-1,POST,7,-1,JMGR,12,-1,AMU,7,-1,CUUI,5,-1,IITB,7,-1,IPN,1,-1,NTHU,1,-1,PKU,1,-1,RAC,1,-1,SJTU,7,-1,UFC,7,-1,UMC,13,-1,CAMB,5,-1,NUCLEA,14
295,Complex,simple,845.0,-1,845.0,combined0.45,-1,POST,5,-1,JMGR,5,-1,AMU,5,-1,CUUI,5,-1,IITB,1,-1,IPN,1,-1,NTHU,14,-1,PKU,5,-1,RAC,5,-1,SJTU,1,-1,UFC,5,-1,UMC,5,-1,CAMB,4,-1,NUCLEA,5
296,Complex,simple,868.0,-1,868.0,combined0.45,-1,POST,11,-1,JMGR,4,-1,AMU,4,-1,CUUI,4,-1,IITB,1,-1,IPN,3,-1,NTHU,11,-1,PKU,4,-1,RAC,4,-1,SJTU,1,-1,UFC,4,-1,UMC,4,-1,CAMB,11,-1,NUCLEA,11
297,Complex,simple,325.0,-1,325.0,combined0.45,-1,POST,13,-1,JMGR,9,-1,AMU,4,-1,CUUI,13,-1,IITB,4,-1,IPN,4,-1,NTHU,9,-1,PKU,1,-1,RAC,9,-1,SJTU,1,-1,UFC,9,-1,UMC,8,-1,CAMB,4,-1,NUCLEA,1
298,Complex,simple,1169.0,-1,1169.0,combined0.45,-1,POST,12,-1,JMGR,14,-1,AMU,1,-1,CUUI,10,-1,IITB,1,-1,IPN,1,-1,NTHU,1,-1,PKU,1,-1,RAC,1,-1,SJTU,1,-1,UFC,12,-1,UMC,1,-1,CAMB,10,-1,NUCLEA,9
299,Complex,simple,1096.0,-1,1096.0,combined0.45,-1,POST,1,-1,JMGR,1,-1,AMU,1,-1,CUUI,13,-1,IITB,1,-1,IPN,12,-1,NTHU,1,-1,PKU,1,-1,RAC,1,-1,SJTU,1,-1,UFC,1,-1,UMC,1,-1,CAMB,14,-1,NUCLEA,1
300,Complex,simple,280.0,-1,280.0,combined0.45,-1,POST,3,-1,JMGR,3,-1,AMU,1,-1,CUUI,3,-1,IITB,3,-1,IPN,3,-1,NTHU,3,-1,PKU,3,-1,RAC,3,-1,SJTU,3,-1,UFC,3,-1,UMC,3,-1,CAMB,1,-1,NUCLEA,3
301,Complex,simple,167.0,-1,167.0,combined0.45,-1,POST,1,-1,JMGR,1,-1,AMU,1,-1,CUUI,1,-1,IITB,1,-1,IPN,1,-1,NTHU,1,-1,PKU,1,-1,RAC,1,-1,SJTU,1,-1,UFC,1,-1,UMC,1,-1,CAMB,13,-1,NUCLEA,14
302,Complex,simple,1302.0,-1,1302.0,combined0.45,-1,POST,3,-1,JMGR,3,-1,AMU,3,-1,CUUI,3,-1,IITB,1,-1,IPN,3,-1,NTHU,3,-1,PKU,3,-1,RAC,3,-1,SJTU,1,-1,UFC,3,-1,UMC,3,-1,CAMB,3,-1,NUCLEA,3
303,Complex,simple,453.0,-1,453.0,combined0.45,-1,POST,14,-1,JMGR,1,-1,AMU,1,-1,CUUI,12,-1,IITB,1,-1,IPN,13,-1,NTHU,1,-1,PKU,1,-1,RAC,1,-1,SJTU,1,-1,UFC,1,-1,UMC,1,-1,CAMB,1,-1,NUCLEA,1
304,Complex,simple,1278.0,-1,1278.0,combined0.45,-1,POST,6,-1,JMGR,1,-1,AMU,14,-1,CUUI,6,-1,IITB,1,-1,IPN,1,-1,NTHU,6,-1,PKU,6,-1,RAC,1,-1,SJTU,1,-1,UFC,6,-1,UMC,6,-1,CAMB,6,-1,NUCLEA,13
305,Complex,simple,192.0,-1,192.0,combined0.45,-1,POST,2,-1,JMGR,2,-1,AMU,2,-1,CUUI,1,-1,IITB,2,-1,IPN,2,-1,NTHU,2,-1,PKU,2,-1,RAC,2,-1,SJTU,2,-1,UFC,2,-1,UMC,2,-1,CAMB,14,-1,NUCLEA,2
306,Complex,simple,1023.0,-1,1023.0,combined0.45,-1,POST,1,-1,JMGR,1,-1,AMU,1,-1,CUUI,1,-1,IITB,1,-1,IPN,1,-1,NTHU,1,-1,PKU,1,-1,RAC,1,-1,SJTU,1,-1,UFC,1,-1,UMC,1,-1,CAMB,1,-1,NUCLEA,1
307,Complex,simple,578.0,-1,578.0,combined0.45,-1,POST,8,-1,JMGR,8,-1,AMU,1,-1,CUUI,8,-1,IITB,1,-1,IPN,8,-1,NTHU,8,-1,PKU,6,-1,RAC,1,-1,SJTU,1,-1,UFC,8,-1,UMC,8,-1,CAMB,7,-1,NUCLEA,1
308,Complex,simple,515.0,-1,515.0,combined0.45,-1,POST,1,-1,JMGR,12,-1,AMU,2,-1,CUUI,9,-1,IITB,2,-1,IPN,12,-1,NTHU,9,-1,PKU,9,-1,RAC,5,-1,SJTU,2,-1,UFC,12,-1,UMC,8,-1,CAMB,5,-1,NUCLEA,7
309,Complex,simple,146.0,-1,146.0,combined0.45,-1,POST,14,-1,JMGR,5,-1,AMU,5,-1,CUUI,3,-1,IITB,1,-1,IPN,5,-1,NTHU,4,-1,PKU,5,-1,RAC,5,-1,SJTU,1,-1,UFC,5,-1,UMC,5,-1,CAMB,5,-1,NUCLEA,5
310,Complex,simple,25.0,-1,25.0,combined0.45,-1,POST,11,-1,JMGR,6,-1,AMU,11,-1,CUUI,11,-1,IITB,1,-1,IPN,1,-1,NTHU,9,-1,PKU,11,-1,RAC,1,-1,SJTU,1,-1,UFC,1,-1,UMC,6,-1,CAMB,8,-1,NUCLEA,10
311,Complex,simple,746.0,-1,746.0,combined0.45,-1,POST,14,-1,JMGR,1,-1,AMU,1,-1,CUUI,1,-1,IITB,1,-1,IPN,8,-1,NTHU,1,-1,PKU,1,-1,RAC,8,-1,SJTU,1,-1,UFC,8,-1,UMC,13,-1,CAMB,11,-1,NUCLEA,12
312,Complex,simple,742.0,-1,742.0,combined0.45,-1,POST,9,-1,JMGR,9,-1,AMU,9,-1,CUUI,5,-1,IITB,5,-1,IPN,1,-1,NTHU,1,-1,PKU,1,-1,RAC,1,-1,SJTU,5,-1,UFC,9,-1,UMC,9,-1,CAMB,9,-1,NUCLEA,8
313,Complex,simple,460.0,-1,460.0,combined0.45,-1,POST,1,-1,JMGR,1,-1,AMU,1,-1,CUUI,1,-1,IITB,1,-1,IPN,1,-1,NTHU,1,-1,PKU,1,-1,RAC,1,-1,SJTU,1,-1,UFC,1,-1,UMC,1,-1,CAMB,14,-1,NUCLEA,1
314,Complex,simple,604.0,-1,604.0,combined0.45,-1,POST,11,-1,JMGR,3,-1,AMU,3,-1,CUUI,11,-1,IITB,7,-1,IPN,10,-1,NTHU,11,-1,PKU,1,-1,RAC,3,-1,SJTU,7,-1,UFC,11,-1,UMC,7,-1,CAMB,1,-1,NUCLEA,3
315,Complex,simple,1198.0,-1,1198.0,combined0.45,-1,POST,8,-1,JMGR,1,-1,AMU,1,-1,CUUI,1,-1,IITB,1,-1,IPN,8,-1,NTHU,8,-1,PKU,8,-1,RAC,8,-1,SJTU,1,-1,UFC,8,-1,UMC,6,-1,CAMB,6,-1,NUCLEA,8
316,Complex,simple,751.0,-1,751.0,combined0.45,-1,POST,1,-1,JMGR,1,-1,AMU,1,-1,CUUI,1,-1,IITB,1,-1,IPN,1,-1,NTHU,1,-1,PKU,1,-1,RAC,1,-1,SJTU,1,-1,UFC,1,-1,UMC,1,-1,CAMB,1,-1,NUCLEA,1
317,Complex,simple,855.0,-1,855.0,combined0.45,-1,POST,4,-1,JMGR,4,-1,AMU,4,-1,CUUI,4,-1,IITB,1,-1,IPN,4,-1,NTHU,4,-1,PKU,4,-1,RAC,4,-1,SJTU,1,-1,UFC,4,-1,UMC,4,-1,CAMB,3,-1,NUCLEA,4
318,Complex,simple,896.0,-1,896.0,combined0.45,-1,POST,1,-1,JMGR,1,-1,AMU,1,-1,CUUI,1,-1,IITB,1,-1,IPN,1,-1,NTHU,1,-1,PKU,1,-1,RAC,1,-1,SJTU,1,-1,UFC,1,-1,UMC,1,-1,CAMB,1,-1,NUCLEA,1
319,Complex,simple,542.0,-1,542.0,combined0.45,-1,POST,14,-1,JMGR,1,-1,AMU,1,-1,CUUI,1,-1,IITB,1,-1,IPN,11,-1,NTHU,1,-1,PKU,1,-1,RAC,1,-1,SJTU,1,-1,UFC,1,-1,UMC,1,-1,CAMB,12,-1,NUCLEA,13
320,Complex,simple,138.0,-1,138.0,combined0.45,-1,POST,11,-1,JMGR,5,-1,AMU,14,-1,CUUI,5,-1,IITB,5,-1,IPN,3,-1,NTHU,3,-1,PKU,1,-1,RAC,1,-1,SJTU,5,-1,UFC,5,-1,UMC,13,-1,CAMB,5,-1,NUCLEA,12
321,Complex,simple,668.0,-1,668.0,combined0.45,-1,POST,1,-1,JMGR,1,-1,AMU,1,-1,CUUI,1,-1,IITB,1,-1,IPN,14,-1,NTHU,1,-1,PKU,1,-1,RAC,1,-1,SJTU,1,-1,UFC,1,-1,UMC,1,-1,CAMB,1,-1,NUCLEA,1
322,Complex,simple,86.0,-1,86.0,combined0.45,-1,POST,1,-1,JMGR,1,-1,AMU,1,-1,CUUI,1,-1,IITB,1,-1,IPN,1,-1,NTHU,1,-1,PKU,1,-1,RAC,1,-1,SJTU,1,-1,UFC,1,-1,UMC,1,-1,CAMB,14,-1,NUCLEA,1
323,Complex,simple,100.0,-1,100.0,combined0.45,-1,POST,6,-1,JMGR,6,-1,AMU,6,-1,CUUI,6,-1,IITB,3,-1,IPN,6,-1,NTHU,6,-1,PKU,6,-1,RAC,3,-1,SJTU,3,-1,UFC,6,-1,UMC,6,-1,CAMB,2,-1,NUCLEA,1
324,Complex,simple,977.0,-1,977.0,combined0.45,-1,POST,14,-1,JMGR,1,-1,AMU,1,-1,CUUI,13,-1,IITB,1,-1,IPN,10,-1,NTHU,1,-1,PKU,10,-1,RAC,10,-1,SJTU,1,-1,UFC,1,-1,UMC,1,-1,CAMB,1,-1,NUCLEA,1
325,Complex,simple,21.0,-1,21.0,combined0.45,-1,POST,14,-1,JMGR,1,-1,AMU,5,-1,CUUI,4,-1,IITB,1,-1,IPN,5,-1,NTHU,5,-1,PKU,5,-1,RAC,5,-1,SJTU,1,-1,UFC,5,-1,UMC,5,-1,CAMB,5,-1,NUCLEA,5
326,Complex,simple,392.0,-1,392.0,combined0.45,-1,POST,14,-1,JMGR,2,-1,AMU,1,-1,CUUI,12,-1,IITB,2,-1,IPN,2,-1,NTHU,8,-1,PKU,2,-1,RAC,2,-1,SJTU,2,-1,UFC,8,-1,UMC,8,-1,CAMB,12,-1,NUCLEA,8
327,Complex,simple,241.0,-1,241.0,combined0.45,-1,POST,1,-1,JMGR,1,-1,AMU,1,-1,CUUI,1,-1,IITB,1,-1,IPN,1,-1,NTHU,1,-1,PKU,1,-1,RAC,1,-1,SJTU,1,-1,UFC,1,-1,UMC,13,-1,CAMB,13,-1,NUCLEA,1
328,Complex,simple,1011.0,-1,1011.0,combined0.45,-1,POST,3,-1,JMGR,14,-1,AMU,12,-1,CUUI,3,-1,IITB,1,-1,IPN,3,-1,NTHU,3,-1,PKU,3,-1,RAC,3,-1,SJTU,1,-1,UFC,3,-1,UMC,3,-1,CAMB,12,-1,NUCLEA,11
329,Complex,simple,335.0,-1,335.0,combined0.45,-1,POST,7,-1,JMGR,7,-1,AMU,1,-1,CUUI,7,-1,IITB,1,-1,IPN,7,-1,NTHU,7,-1,PKU,7,-1,RAC,1,-1,SJTU,1,-1,UFC,7,-1,UMC,7,-1,CAMB,1,-1,NUCLEA,1
330,Complex,simple,1072.0,-1,1072.0,combined0.45,-1,POST,6,-1,JMGR,1,-1,AMU,6,-1,CUUI,6,-1,IITB,1,-1,IPN,6,-1,NTHU,6,-1,PKU,6,-1,RAC,6,-1,SJTU,1,-1,UFC,6,-1,UMC,6,-1,CAMB,1,-1,NUCLEA,1
331,Complex,simple,1091.0,-1,1091.0,combined0.45,-1,POST,3,-1,JMGR,10,-1,AMU,3,-1,CUUI,3,-1,IITB,1,-1,IPN,3,-1,NTHU,3,-1,PKU,3,-1,RAC,10,-1,SJTU,1,-1,UFC,3,-1,UMC,10,-1,CAMB,10,-1,NUCLEA,10
332,Complex,simple,159.0,-1,159.0,combined0.45,-1,POST,6,-1,JMGR,11,-1,AMU,11,-1,CUUI,4,-1,IITB,1,-1,IPN,1,-1,NTHU,5,-1,PKU,6,-1,RAC,6,-1,SJTU,1,-1,UFC,6,-1,UMC,6,-1,CAMB,11,-1,NUCLEA,11
333,Complex,simple,739.0,-1,739.0,combined0.45,-1,POST,10,-1,JMGR,11,-1,AMU,1,-1,CUUI,1,-1,IITB,13,-1,IPN,1,-1,NTHU,1,-1,PKU,1,-1,RAC,1,-1,SJTU,13,-1,UFC,1,-1,UMC,1,-1,CAMB,12,-1,NUCLEA,1
334,Complex,simple,347.0,-1,347.0,combined0.45,-1,POST,8,-1,JMGR,12,-1,AMU,11,-1,CUUI,9,-1,IITB,1,-1,IPN,1,-1,NTHU,14,-1,PKU,1,-1,RAC,1,-1,SJTU,1,-1,UFC,1,-1,UMC,1,-1,CAMB,10,-1,NUCLEA,13
335,Complex,simple,1296.0,-1,1296.0,combined0.45,-1,POST,1,-1,JMGR,1,-1,AMU,1,-1,CUUI,1,-1,IITB,1,-1,IPN,1,-1,NTHU,1,-1,PKU,1,-1,RAC,1,-1,SJTU,1,-1,UFC,1,-1,UMC,1,-1,CAMB,14,-1,NUCLEA,1
336,Complex,simple,462.0,-1,462.0,combined0.45,-1,POST,9,-1,JMGR,2,-1,AMU,2,-1,CUUI,9,-1,IITB,2,-1,IPN,2,-1,NTHU,2,-1,PKU,14,-1,RAC,9,-1,SJTU,8,-1,UFC,2,-1,UMC,1,-1,CAMB,12,-1,NUCLEA,13
337,Complex,simple,456.0,-1,456.0,combined0.45,-1,POST,7,-1,JMGR,7,-1,AMU,1,-1,CUUI,7,-1,IITB,1,-1,IPN,7,-1,NTHU,6,-1,PKU,1,-1,RAC,1,-1,SJTU,1,-1,UFC,7,-1,UMC,7,-1,CAMB,13,-1,NUCLEA,14
338,Complex,simple,81.0,-1,81.0,combined0.45,-1,POST,5,-1,JMGR,5,-1,AMU,4,-1,CUUI,5,-1,IITB,1,-1,IPN,1,-1,NTHU,5,-1,PKU,5,-1,RAC,5,-1,SJTU,1,-1,UFC,5,-1,UMC,5,-1,CAMB,5,-1,NUCLEA,5
339,Complex,simple,858.0,-1,858.0,combined0.45,-1,POST,10,-1,JMGR,10,-1,AMU,1,-1,CUUI,10,-1,IITB,1,-1,IPN,4,-1,NTHU,10,-1,PKU,4,-1,RAC,4,-1,SJTU,1,-1,UFC,4,-1,UMC,4,-1,CAMB,14,-1,NUCLEA,4
340,Complex,simple,662.0,-1,662.0,combined0.45,-1,POST,11,-1,JMGR,8,-1,AMU,1,-1,CUUI,11,-1,IITB,3,-1,IPN,3,-1,NTHU,11,-1,PKU,8,-1,RAC,8,-1,SJTU,3,-1,UFC,3,-1,UMC,3,-1,CAMB,1,-1,NUCLEA,14
341,Complex,simple,859.0,-1,859.0,combined0.45,-1,POST,1,-1,JMGR,4,-1,AMU,11,-1,CUUI,14,-1,IITB,4,-1,IPN,4,-1,NTHU,4,-1,PKU,1,-1,RAC,1,-1,SJTU,4,-1,UFC,4,-1,UMC,4,-1,CAMB,12,-1,NUCLEA,13
342,Complex,simple,765.0,-1,765.0,combined0.45,-1,POST,8,-1,JMGR,6,-1,AMU,14,-1,CUUI,8,-1,IITB,1,-1,IPN,12,-1,NTHU,13,-1,PKU,11,-1,RAC,3,-1,SJTU,1,-1,UFC,3,-1,UMC,3,-1,CAMB,6,-1,NUCLEA,10
